"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","539853016","Venta","Plurifamiliar","Valencia Capital","46013","Valencia","Valencia","Quatre Carreres","Fonteta de Sant Lluís","39.4466317433","-0.3653162567","","Profesional","Fran Merino Asesor Inmobiliario","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1d3b6b74-af65-4817-84e0-caaff870bfc2G.jpg","https://www.milanuncios.com/anuncios/r539853016.htm","2025-03-26","961283677","franme.muto@gmail.com","No","","","No","No contactado","3544","1","1","59","249000","4220","4","Muy baja"
"milanuncios","539846524","Venta","Unifamiliar","Valencia Capital","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4970610433","-0.4247027567","","Profesional","TRENCADIS REAL ESTATE","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0296d54e-70a6-4bd1-b008-d012f41c3545G.jpg","https://www.milanuncios.com/anuncios/r539846524.htm","2025-03-26","960968105","info@trencadisrealestate.com","No","","","No","No contactado","118","3","2","169","85000","502","4","Muy alta"
"Fotocasa","13667","Venta","Plurifamiliar","Piso en Venta en  Calle Colon, El Pla del Remei","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4675354405","-0.3740455995","3º","Profesional","ALAIN GRUPO","Sí","Sí","Sí","Sí","Sí","No","No","No","https://static.fotocasa.es/images/ads/315d9bdc-fa44-404f-9ed4-9c7e4d428bb6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186031930&tti=2","2025-03-26","961281893","i.alainconsultoresinmobiliarios.5458@inmovilla.com","No","Excelente","","No","No contactado","4241","2","2","200","980000","4900","4","Muy baja"
"Fotocasa","1251","Venta","Plurifamiliar","Apartamento en Venta en  Carrer del Llobarro,, El Perellonet","46012","Valencia","Valencia","El Perellonet","","39.2863989905","-0.2811650095","Undefined","Profesional","Fran Merino Asesor Inmobiliario","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/cdd26336-1c22-44bb-9097-3d06ab14caa9?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186038395&tti=2","2025-03-26","961283677","franme.muto@gmail.com","No","","","No","No contactado","8737","3","2","102","285000","2794","4","Muy baja"
"habitaclia","LLOSAN-1138","Venta","Plurifamiliar","Venta de piso en València Capital","","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4858176602","-0.3571816798","0","Profesional","Llosan Asesores","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/05c72413-f8bf-4d67-b898-7c7355f8331eG.jpg","https://www.habitaclia.com/i41809000001402","2025-03-26","962647409","ruben.llorens@llosan.com","No","Muy bueno","","No","No contactado","4953","2","1","66","188000","2848","4","Muy baja"
"habitaclia","13662","Venta","Plurifamiliar","PISO DE LUJO EN EL CENTRO DE VALENCIA","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4697568002","-0.3683477398","6","Profesional","ALAIN GRUPO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/002c4cbf-86b3-4450-8b64-48df1e99a660G.jpg","https://www.habitaclia.com/i40249000002023","2025-03-26","963210289","fsantacreu@grupoalain.es","No","Muy bueno","","No","No contactado","11096","4","5","342","3500000","10233","4","Muy baja"
"Fotocasa","13662","Venta","Plurifamiliar","Piso en Venta en  Calle conde salvatierra, El Pla del Remei","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4698261305","-0.3682784095","6º","Profesional","ALAIN GRUPO","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/20d04bca-1175-4336-9d08-ca11a535c42c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186031519&tti=2","2025-03-26","961281893","i.alainconsultoresinmobiliarios.5458@inmovilla.com","No","","","No","No contactado","4422","4","5","342","3500000","10233","4","Muy baja"
"Fotocasa","AR00302","Venta","Unifamiliar","Casa-Chalet en Venta en  Calle ISABEL DE VILLENA, La Malva-rosa","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4807772355","-0.3258599635","Undefined","Profesional","Arkadia Home","No","No","No","No","Sí","No","Sí","No","https://static.fotocasa.es/images/ads/057f111c-1463-4160-b478-23d234d47fe6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186035652&tti=2","2025-03-26","962940198","i.arkadiahomes.10920@inmovilla.com","No","Malo","","No","No contactado","9121","3","1","529","1500000","2835","4","Muy baja"
"Fotocasa","1252","Venta","Plurifamiliar","Piso en Venta en  Amado Granell Mesado, Na Rovella - Hermanos Maristas","46013","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4547719905","-0.3625470095","Undefined","Profesional","Fran Merino Asesor Inmobiliario","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/811bb166-39ad-43f0-a339-cb1dfb9e44af?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186038391&tti=2","2025-03-26","961283677","franme.muto@gmail.com","No","","","No","No contactado","1092","3","1","95","260000","2736","4","Moderada"
"habitaclia","GTRE-00559","Venta","Unifamiliar","","","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4967446602","-0.4250303398","0","Profesional","Hipoges","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0d842f96-aa5a-417b-9c63-75069c4bb50fG.jpg","https://www.habitaclia.com/i52793000008493","2025-03-26","34910885070","inmobiliario@hipoges.com","No","Muy bueno","","No","No contactado","888","3","2","199","85000","427","4","Alta"
"milanuncios","539824735","Venta","Plurifamiliar","Valencia Capital","46013","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4490258551","-0.3678524865","3","Profesional","Sinergia Investments S.L.","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/e2b84102-dd71-401c-8b6a-2476f1bf3406G.jpg","https://www.milanuncios.com/anuncios/r539824735.htm","2025-03-26","955530496","cfernandez@sinergiainvestment.com","No","","","No","No contactado","9988","3","1","96","69000","718","4","Muy baja"
"Fotocasa","0099-SBRE-0128259","Venta","Unifamiliar","Casa-Chalet en Venta en El Palmar","46012","Valencia","Valencia","El Palmar","","39.3274834763","-0.3168193091","Undefined","Profesional","CENTURY 21 LIBERTY HOME","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/4da35c46-23ac-4af3-9920-6861e1ae6cb6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186032954&tti=2","2025-03-26","962647812","fernando.serrentino@century21.es","No","","","No","No contactado","7464","","","246","257000","1044","2","Muy baja"
"Fotocasa","LCV34781-2","Venta","Plurifamiliar","Piso en Venta en  Carrer de Josep Maestre, Tres Forques","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.467814538","-0.403340062","1º","Profesional","LA CASA AGENCY NOU BARRIS","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/c5c1ae42-d012-4b5a-b698-3fa3cda5ed03?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186035027&tti=2","2025-03-26","930449738","08031a@lacasa.net","No","","","No","No contactado","5720","1","1","48","95000","1979","3","Muy baja"
"habitaclia","0099-SBRE-0174710","Venta","Unifamiliar","","","Valencia","Valencia","Quatre Carreres","La Punta","39.4492788348","-0.3485023943","0","Profesional","CENTURY 21 LIBERTY HOME","No","No","No","No","No","No","Sí","No","https://images.habimg.com/imgh/30d6dcc0-039d-444e-8f17-2be3e2c03231G.jpg","https://www.habitaclia.com/i34268000004042","2025-03-26","637365505","p.fischer@century21.es","No","Muy bueno","","No","No contactado","857","","","13111","178630","13","4","Moderada"
"milanuncios","539843787","Venta","Plurifamiliar","Valencia Capital","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4861607433","-0.3568385967","","Profesional","Llosan Asesores","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/05c72413-f8bf-4d67-b898-7c7355f8331eG.jpg","https://www.milanuncios.com/anuncios/r539843787.htm","2025-03-26","962948367","513838@inbox.habitatsoft.com","No","","","No","No contactado","8025","2","1","66","188000","2848","4","Muy baja"
"milanuncios","539836398","Venta","Unifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4810509883","-0.3255862107","","Profesional","Arkadia Home","No","No","No","No","No","No","Sí","No","https://images.habimg.com/imgh/057f111c-1463-4160-b478-23d234d47fe6G.jpg","https://www.milanuncios.com/anuncios/r539836398.htm","2025-03-26","962940198","i.arkadiahomes.10920@inmovilla.com","No","","","No","No contactado","8402","3","1","529","1500000","2835","4","Muy baja"
"habitaclia","1243","Venta","Plurifamiliar","Excelente apartamento de dos habitaciones en la mejor zona de Valencia","","Valencia","Valencia","Quatre Carreres","Fonteta de Sant Lluís","39.4463126602","-0.3656003398","0","Profesional","Fran Merino Asesor Inmobiliario","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/1053dba9-1ab8-4e5e-8f4d-aeb0ee3978a3G.jpg","https://www.habitaclia.com/i54917000000017","2025-03-26","34635957774","franme.muto@gmail.com","No","Muy bueno","","No","No contactado","10969","2","1","78","269000","3448","4","Muy baja"
"milanuncios","539786180","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Jesús","La Raïosa","39.4574027433","-0.3854322567","","Profesional","DONPISO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/03f60cba-b852-403f-be8c-63cdfb362d8cG.jpg","https://www.milanuncios.com/anuncios/r539786180.htm","2025-03-26","960601971","valenciatrader@donpiso.com","No","","","No","No contactado","8262","4","2","93","250000","2688","4","Muy baja"
"milanuncios","539845796","Venta","Plurifamiliar","Valencia Capital","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4511004243","-0.3931599907","3","Profesional","ARKIA Inmuebles & Arquitectura","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/04253102-82c3-4046-8769-7f05b7397ee6G.jpg","https://www.milanuncios.com/anuncios/r539845796.htm","2025-03-26","961284638","20630@leads.egorealestate.com","No","","","No","No contactado","3710","3","1","85","180000","2117","4","Muy baja"
"milanuncios","539822095","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","Patraix","Sant Isidre","39.452955584","-0.402399822","4","Profesional","Sinergia Investments S.L.","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/5dc9de36-f90f-4715-9966-da872621ff50G.jpg","https://www.milanuncios.com/anuncios/r539822095.htm","2025-03-26","955530496","cfernandez@sinergiainvestment.com","No","","","No","No contactado","5246","3","1","83","127000","1530","4","Muy baja"
"milanuncios","539861916","Venta","Plurifamiliar","Valencia Capital","46021","Valencia","Valencia","Algirós","L'Amistat","39.4735585768","-0.3519799748","Bajos","Profesional","Inmocuattro Valencia","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/01123e28-5f91-43d2-9891-c91d0be1f1e8G.jpg","https://www.milanuncios.com/anuncios/r539861916.htm","2025-03-26","963441210","i.inmo4.4698@inmovilla.com","No","","","No","No contactado","3486","4","4","88","240000","2727","4","Muy baja"
"milanuncios","539808811","Venta","Plurifamiliar","Valencia Capital","46012","Valencia","Valencia","Pinedo","","39.4219717936","-0.339070409","","Profesional","SUBASTAFÁCIL.COM","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/18ff601b-d297-4bf7-8d36-d5013fd16526G.jpg","https://www.milanuncios.com/anuncios/r539808811.htm","2025-03-26","928196597","portales-inmobiliarios@subastafacil.com","No","","","No","No contactado","8575","","","87","81389","935","4","Muy baja"
"habitaclia","000VIV290.OFP-B","Venta","Plurifamiliar","UBICACIÓN INMEJORABLE! LUMINOSO Y ACOGEDOR CON TERRAZA EN RUZAFA","","Valencia","Valencia","L'Eixample","Russafa","39.4602477464","-0.3719676256","0","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","Sí","No","No","No","Sí","No","No","No","https://images.habimg.com/imgh/00399b65-e2d3-4576-9604-05033c67f45dG.jpg","https://www.habitaclia.com/i8137003996848","2025-03-26","601.240.091","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","Muy bueno","","No","No contactado","7470","2","1","89","290000","3258","2","Muy baja"
"milanuncios","539821287","Venta","Unifamiliar","Valencia Capital","46012","Valencia","Valencia","El Palmar","","39.3260460368","-0.3182567486","","Profesional","CENTURY 21 LIBERTY HOME","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/165dd58d-3070-4568-ae2e-50d465b01354G.jpg","https://www.milanuncios.com/anuncios/r539821287.htm","2025-03-26","962647812","emilio.quevedo@century21.es","No","","","No","No contactado","8283","","","246","257000","1044","4","Muy baja"
"Fotocasa","0099-GIRE-2090002","Venta","Plurifamiliar","Piso en Venta en Penya - Roja - Avda. Francia","46023","Valencia","Valencia","Camins al Grau","Penya - Roja - Avda. Francia","39.4563999022","-0.3447967326","8º","Profesional","CENTURY 21 LIBERTY HOME","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/95c8accc-ebba-4449-adc4-7a493c062cfd?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186032923&tti=2","2025-03-26","962647812","fernando.serrentino@century21.es","No","","","No","No contactado","8877","","","111","336000","3027","4","Muy baja"
"milanuncios","539852965","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Poblats Marítims","Beteró","39.4692987433","-0.3394562567","","Profesional","Fran Merino Asesor Inmobiliario","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0279e10e-14e2-46fe-b453-44730707b2e6G.jpg","https://www.milanuncios.com/anuncios/r539852965.htm","2025-03-26","961283677","franme.muto@gmail.com","No","","","No","No contactado","10229","4","2","120","359000","2991","4","Muy baja"
"Fotocasa","1244","Venta","Plurifamiliar","Piso en Venta en  Crevillent, Beteró","46022","Valencia","Valencia","Poblats Marítims","Beteró","39.4690249905","-0.3397300095","Undefined","Profesional","Fran Merino Asesor Inmobiliario","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/c8b5623b-8017-497c-a520-e714d76a9b74?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186038382&tti=2","2025-03-26","961283677","franme.muto@gmail.com","No","","","No","No contactado","4580","4","2","120","359000","2991","4","Muy baja"
"milanuncios","539845892","Venta","Plurifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Sant Llorenç - Zona Alfahuir","39.4951576433","-0.3622726567","3","Profesional","HABITALE ALFAHUIR","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2084a99a-ef63-42e9-bdff-40f1cb57cf16G.jpg","https://www.milanuncios.com/anuncios/r539845892.htm","2025-03-26","960965477","alfahuir@habitale.com","No","","","No","No contactado","10419","1","1","69","215000","3115","4","Muy baja"
"habitaclia","13668","Venta","Plurifamiliar","ATICO DUPLEX EN AVDA. FRANCIA VALENCIA","","Valencia","Valencia","Camins al Grau","Penya - Roja - Avda. Francia","39.4589084072","-0.3470037698","0","Profesional","ALAIN GRUPO","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/06efd254-7f26-416c-9031-2fc0602f1649G.jpg","https://www.habitaclia.com/i40249000002029","2025-03-26","963210289","fsantacreu@grupoalain.es","No","Muy bueno","","No","No contactado","9229","6","6","368","1340000","3641","4","Muy baja"
"Fotocasa","DAVID-FONTETA.","Venta","Plurifamiliar","Piso en Venta en  Fonteta de San Luis, En Corts - Doctor Waksman","46013","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4540821742","-0.3716291268","Undefined","Profesional","GESTORIA CYA","Sí","Sí","No","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/0e126dfa-eef8-4799-a3dc-1387fefcf638?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186040251&tti=2","2025-03-26","962645539","carlossmc@hotmail.com","No","Bueno","","No","No contactado","1463","3","1","80","180000","2250","4","Baja"
"milanuncios","539836700","Venta","Plurifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4962251133","-0.3733316667","","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1bec752f-607b-471a-ab74-6685d14ad502G.jpg","https://www.milanuncios.com/anuncios/r539836700.htm","2025-03-26","960964892","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","","","No","No contactado","23","4","1","69","145000","2101","4","Muy alta"
"Fotocasa","15912-2025","Venta","Plurifamiliar","Piso en Venta en  Bello, Natzaret","46024","Valencia","Valencia","Poblats Marítims","Natzaret","39.4499589905","-0.3300410095","3º","Profesional","VIVANTIAL","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/5d37d904-6c7e-4920-969a-2f56bbb7cc61?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186030911&tti=2","2025-03-26","911368467","info@vivantial.es","No","","","No","No contactado","8821","","","91","205000","2252","4","Muy baja"
"habitaclia","13674","Venta","Plurifamiliar","PISO JUNTO A LOS JARDINES DE VIVEROS DE VALENCIA","","Valencia","Valencia","El Pla del Real","Exposició","39.4779163392","-0.3632453098","1","Profesional","ALAIN GRUPO","Sí","Sí","Sí","No","Sí","No","No","No","https://images.habimg.com/imgh/010186f8-aae5-4019-919e-d98d30847ad1G.jpg","https://www.habitaclia.com/i40249000002033","2025-03-26","963210289","fsantacreu@grupoalain.es","No","Muy bueno","","No","No contactado","11020","10","2","321","850000","2647","4","Muy baja"
"Fotocasa","EXPOSICIONRV-02","Venta","Plurifamiliar","Piso en Venta en  Carrer del General Elio, Exposició","46010","Valencia","Valencia","El Pla del Real","Exposició","39.4783890905","-0.3665790095","2º","Profesional","FORO INMOBILIARIO VIVEROS","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/6faf3a2e-b8de-4aa0-8aaa-f1e73e1f8d71?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186038800&tti=2","2025-03-26","960964284","info@foroinmobiliarioviveros.com","No","","","No","No contactado","10529","4","3","216","1400000","6481","4","Muy baja"
"Fotocasa","TRCH25270","Venta","Unifamiliar","Casa-Chalet en Venta en  Cami nou de Paterna, Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4967872905","-0.4249765095","Undefined","Profesional","TRENCADIS REAL ESTATE","No","No","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/bfa2d1d5-e8c4-49c2-af0e-4a37379af6e9?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186037152&tti=2","2025-03-26","960968105","info@trencadisrealestate.com","No","","","No","No contactado","2802","3","2","169","85000","502","4","Baja"
"habitaclia","13663","Venta","Plurifamiliar","EXCELENTE VIVIENDA EN GRAN VIA DE VALENCIA","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4652310402","-0.3734411888","5","Profesional","ALAIN GRUPO","Sí","Sí","Sí","No","Sí","No","No","No","https://images.habimg.com/imgh/0953a89b-c936-4e08-8651-53eca8b2aa48G.jpg","https://www.habitaclia.com/i40249000002024","2025-03-26","963210289","fsantacreu@grupoalain.es","No","Muy bueno","","No","No contactado","4852","3","2","149","800000","5369","4","Muy baja"
"habitaclia","1252","Venta","Plurifamiliar","Perfecto piso reformado","","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4547026602","-0.3626163398","0","Profesional","Fran Merino Asesor Inmobiliario","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/6f630ad9-255c-40f0-a26e-52a06852de8aG.jpg","https://www.habitaclia.com/i54917000000010","2025-03-26","34635957774","franme.muto@gmail.com","No","Muy bueno","","No","No contactado","9530","3","1","95","260000","2736","4","Muy baja"
"milanuncios","539844148","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4696807895","-0.3450990202","","Profesional","PINEDA LUXURY","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/030024db-9004-4ce2-95b0-4cb11cd2288dG.jpg","https://www.milanuncios.com/anuncios/r539844148.htm","2025-03-26","962470827","i.grupopineda.10822@inmovilla.com","No","","","No","No contactado","3801","3","2","105","380000","3619","4","Muy baja"
"Fotocasa","1254","Venta","Plurifamiliar","Piso en Venta en  CALLE DE JOAQUÍN NAVARRO, L'Hort de Senabre","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4527729905","-0.3862360095","Undefined","Profesional","Fran Merino Asesor Inmobiliario","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/b834530e-257b-4cd3-8207-34fa250a9976?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186038379&tti=2","2025-03-26","961283677","franme.muto@gmail.com","No","","","No","No contactado","8884","3","1","78","210000","2692","4","Muy baja"
"milanuncios","539829225","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","L'Eixample","Russafa","39.4605328114","-0.371221835","","Profesional","Casabella","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02540961-5a87-4cb4-baa2-16542d996f65G.jpg","https://www.milanuncios.com/anuncios/r539829225.htm","2025-03-26","962470194","w3566@inmoweb.email","No","","","No","No contactado","5242","2","2","65","340000","5230","4","Muy baja"
"habitaclia","7848","Venta","Plurifamiliar","Oportunidad en el corazón de En Corts Piso de 95 m con gran potencial","","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4529732182","-0.3727523458","0","Profesional","AGENCIA MEDITERRANEA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0108bad5-e79b-4149-9fc2-afb8fdf1c7f6G.jpg","https://www.habitaclia.com/i20168000003614","2025-03-26","34963528642","info@agenciamediterranea.es","No","Muy bueno","","No","No contactado","11188","3","1","95","180000","1894","4","Muy baja"
"habitaclia","13661","Venta","Plurifamiliar","PISAZO EN VENTA  EN RUZAFA   IDEAL PARA INVERSION  VALENCIA.","","Valencia","Valencia","L'Eixample","Russafa","39.4620028441","-0.3773986869","1","Profesional","ALAIN GRUPO","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/02f87b25-b19c-4b52-b75a-a8893cfc3b6bG.jpg","https://www.habitaclia.com/i40249000002022","2025-03-26","963210289","fsantacreu@grupoalain.es","No","Muy bueno","","No","No contactado","9391","4","4","140","645000","4607","4","Muy baja"
"milanuncios","539827871","Venta","Plurifamiliar","Valencia Capital","46008","Valencia","Valencia","Extramurs","La Petxina","39.4688602196","-0.3940017094","","Profesional","ALFA MISLATA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0a256a3d-1933-4bde-ae64-2230c4432934G.jpg","https://www.milanuncios.com/anuncios/r539827871.htm","2025-03-26","960963947","i.alfamislata.1313@inmovilla.com","No","","","No","No contactado","5709","4","1","78","220000","2820","2","Muy baja"
"habitaclia","480227-S","Venta","Plurifamiliar","Gran Oportunidad de Inversión en Subastas de activos!vivienda en venta en VALENCIA, ValenciaValència.Buscas una inversión segura y","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4686031021","-0.3774386979","0","Profesional","SUBASTAFÁCIL.COM","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0f881a57-a244-49aa-bc8f-3e0a03de981fG.jpg","https://www.habitaclia.com/i33130000079382","2025-03-26","673178676","info@subastafacil.com","No","Muy bueno","","No","No contactado","198","","","78","78429","1005","4","Alta"
"Fotocasa","LCV34026 - PCV","Venta","Plurifamiliar","Planta baja en Venta en  Carrer del Riu Escalona, Penya - Roja - Avda. Francia","46023","Valencia","Valencia","Camins al Grau","Penya - Roja - Avda. Francia","39.4635041905","-0.3543041095","Bajos","Profesional","La Casa Agency Punto las Delicias","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/0bbec93a-ede8-4365-aead-fa478b5a2c86?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186037640&tti=2","2025-03-26","962949342","46021a@lacasa.net","No","Muy bueno","","No","No contactado","845","3","1","65","169000","2600","4","Alta"
"milanuncios","539816382","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","L'Eixample","Russafa","39.4633389853","-0.3760625457","1","Profesional","ALAIN GRUPO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02f87b25-b19c-4b52-b75a-a8893cfc3b6bG.jpg","https://www.milanuncios.com/anuncios/r539816382.htm","2025-03-26","961281893","i.alainconsultoresinmobiliarios.5458@inmovilla.com","No","","","No","No contactado","10312","4","4","140","645000","4607","4","Muy baja"
"milanuncios","539817892","Venta","Plurifamiliar","Valencia Capital","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4678091933","-0.3737718467","3","Profesional","ALAIN GRUPO","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/049a1ea7-c4f3-4f56-993d-acf8593581cbG.jpg","https://www.milanuncios.com/anuncios/r539817892.htm","2025-03-26","961281893","i.alainconsultoresinmobiliarios.5458@inmovilla.com","No","","","No","No contactado","8372","2","2","200","980000","4900","4","Muy baja"
"habitaclia","25VIV04546","Venta","Plurifamiliar","","","Valencia","Valencia","Rascanya","Torrefiel","39.4946842","-0.374666","2","Profesional","BHORUS","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/841ec7d0-4154-4eba-99c6-860d46c9c7e9G.jpg","https://www.habitaclia.com/i44590000004019","2025-03-26","910054013","contacto@bhorus.com","No","Muy bueno","","No","No contactado","548","3","1","66","49000","742","4","Alta"
"Fotocasa","T0425A3","Venta","Plurifamiliar","Piso en Venta en L'Amistat","46021","Valencia","Valencia","Algirós","L'Amistat","39.4729157381","-0.3526228135","Bajos","Profesional","Inmocuattro Valencia","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/2589a704-d59f-4875-873d-9010f6f78b6b?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186040189&tti=2","2025-03-26","34963441210","i.inmo4.4698@inmovilla.com","No","Excelente","","No","No contactado","1509","4","4","88","240000","2727","4","Moderada"
"Fotocasa","00480","Venta","Plurifamiliar","Piso en Venta en El Pilar","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.4711349797","-0.3816730683","3º","Profesional","Home-Stories","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/550542cd-7f91-4738-97b2-47c986081760?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186034378&tti=2","2025-03-26","910926281","i.home-stories.10068@inmovilla.com","No","Muy bueno","","No","No contactado","8854","4","1","116","420000","3620","4","Muy baja"
