"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"habitaclia","BORBO","Venta","Plurifamiliar","Vivienda reformada y lista para entrar a vivir junto a Valencia capital","","Valencia","Valencia","Borbotó","","39.512801559","-0.391915211","2","Profesional","AZAHAR INMOBILIARIA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/07ff63cb-3fc6-4858-991f-329a9fdf320bG.jpg","https://www.habitaclia.com/i12291002605651","2025-06-21","963606363","info@azaharinmobiliaria.com","No","Muy bueno","","No","No contactado","8086","3","1","96","189000","1968","8","Muy baja"
"habitaclia","623713","Venta","Plurifamiliar","Piso en venta en Valencia","","Valencia","Valencia","L'Eixample","Russafa","39.457294959","-0.376067641","1","Profesional","Tecnocasa Ruzafa - Encorts","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/034b5a01-ead1-49eb-a1f9-0c9ff399fa38G.jpg","https://www.habitaclia.com/i53578000000034","2025-06-21","34656803618","vaah5@tecnocasa.es","No","Muy bueno","","No","No contactado","7762","4","1","101","340000","3366","8","Muy baja"
"habitaclia","BM-LF169-D-D-D","Venta","Plurifamiliar","","","Valencia","Valencia","Benimàmet","","39.501319559","-0.421314441","2","Profesional","EXPERCASA SAN MARCELINO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0bb2b7ce-b2ee-4dac-b20d-ff2047cb8ffbG.jpg","https://www.habitaclia.com/i29387000001177","2025-06-21","960151351","valenciasanmarcelino@expercasa.com","No","Muy bueno","","No","No contactado","8256","2","1","83","166000","2000","8","Muy baja"
"milanuncios","547001592","Venta","Plurifamiliar","Olivereta - C/ de la Democràcia","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4731156","-0.4009653","1","Particular","","No","Sí","No","No","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r547001592.htm","2025-06-21","","","No","","","No","No contactado","105","3","1","80","250000","3125","8","Muy alta"
"milanuncios","547018184","Venta","Plurifamiliar","Blasco Ibañez - C/ de José María Haro","46022","Valencia","Valencia","Poblats Marítims","Beteró","39.4701804","-0.3377289","Bajos","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r547018184.htm","2025-06-21","","","No","","","No","No contactado","153","2","1","64","215000","3359","8","Muy alta"
"Fotocasa","","Venta","Plurifamiliar","Piso en Venta en Beteró","46001","Valencia","Valencia","Poblats Marítims","Beteró","39.4711642923","-0.3367450077","Bajos","Particular","nachoespegal","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/06/21/186860517/4667635236.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186860517&tti=1","2025-06-21","657183275","nachoespegal@gmail.com","No","","","No","No contactado","371","2","1","64","215000","3359","8","Muy alta"
"Fotocasa","623713","Venta","Plurifamiliar","Piso en Venta en Russafa","46006","Valencia","Valencia","L'Eixample","Russafa","39.4597592923","-0.3736033077","1º","Profesional","Tecnocasa Ruzafa - Encorts","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/f14203b8-e1aa-4158-a083-4ef1f2ae24e5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186860182&tti=2","2025-06-21","961285664","vaah5@tecnocasa.es","No","","","No","No contactado","1344","4","1","101","340000","3366","8","Moderada"
"Fotocasa","BM-LF169-D-D-D","Venta","Plurifamiliar","Piso en Venta en Benimàmet","46035","Valencia","Valencia","Benimàmet","","39.5037838923","-0.4188501077","2º","Profesional","EXPERCASA SAN MARCELINO","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/d4400b2a-a228-4b9a-afa6-b212e7077f2c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186858465&tti=2","2025-06-21","962645216","valenciabenimamet@expercasa.com","No","Bueno","","No","No contactado","2762","2","1","83","166000","2000","8","Baja"
"Fotocasa","AG-VALCAM255","Venta","Plurifamiliar","Planta baja en Venta en Barrio de Campanar","46009","Valencia","Valencia","Campanar","Campanar - La Fe","39.4821223593","-0.3917685327","Bajos","Profesional","AGES INMOBILIARIA","Sí","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/2a77ff03-bae0-41e0-b30b-70d7d296979b?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186859571&tti=2","2025-06-21","962645089","i.agesinmobiliaria.10567@inmovilla.com","No","Excelente","","No","No contactado","9974","3","1","79","255000","3227","8","Muy baja"
"habitaclia","623933","Venta","Plurifamiliar","Piso en venta en Valencia","","Valencia","Valencia","Patraix","Barrio de Patraix","39.4611966461","-0.3939698539","6","Profesional","Tecnocasa Patraix","Sí","No","Sí","No","No","No","No","No","https://images.habimg.com/imgh/137b0e70-2702-49ca-8332-013e1c723fbcG.jpg","https://www.habitaclia.com/i53764000000016","2025-06-21","34623473487","va005@tecnocasa.es","No","Muy bueno","","No","No contactado","3656","3","1","100","285000","2850","5","Muy baja"
"Fotocasa","BORBO","Venta","Plurifamiliar","Piso en Venta en Borbotó","46016","Valencia","Valencia","Borbotó","","39.5152658923","-0.3894508777","2º","Profesional","AZAHAR INMOBILIARIA","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/fc8068d0-428d-429d-8868-90ad09f96a81?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186860653&tti=2","2025-06-21","961286749","511859@inbox.habitatsoft.com","No","Muy bueno","","No","No contactado","2880","3","1","96","189000","1968","8","Baja"
"milanuncios","546996183","Venta","Plurifamiliar","Orriols","46014","Valencia","Valencia","L'Olivereta","Soternes","39.4690761226","-0.4146344107","1","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r546996183.htm","2025-06-21","","","No","","","No","No contactado","71","3","1","70","155000","2214","8","Muy alta"
"habitaclia","489455-S","Venta","Plurifamiliar","Gran Oportunidad de Inversión en Subastas de activos!vivienda en venta en VALENCIA, ValenciaValència.Buscas una inversión segura y","","Valencia","Valencia","La Saïdia","Tormos","39.4888079332","-0.3771035141","0","Profesional","SUBASTAFÁCIL.COM","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0dd91cb6-055b-498a-bb72-9811bba17afcG.jpg","https://www.habitaclia.com/i33130000086732","2025-06-21","645981971","info@subastafacil.com","No","Muy bueno","","No","No contactado","1096","","","131","210630","1607","8","Moderada"
"Fotocasa","623933","Venta","Plurifamiliar","Piso en Venta en Barrio de Patraix","46018","Valencia","Valencia","Patraix","Barrio de Patraix","39.4597805365","-0.3953859635","6º","Profesional","Tecnocasa Patraix","Sí","No","Sí","No","No","No","No","No","https://static.fotocasa.es/images/ads/40ed4f26-c9b7-4268-a115-bcbbd31664e6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186859070&tti=2","2025-06-21","961280315","va005@tecnocasa.es","No","","","No","No contactado","3642","3","1","100","285000","2850","5","Muy baja"
"Fotocasa","489455-S","Venta","Plurifamiliar","Piso en Venta en Tormos","46009","Valencia","Valencia","La Saïdia","Tormos","39.4912722665","-0.3746391808","Undefined","Profesional","SUBASTAFÁCIL.COM","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/b1e456e6-2a40-4561-8b87-31c72c32e4d7?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186857561&tti=2","2025-06-21","928196597","portales-inmobiliarios@subastafacil.com","No","","","No","No contactado","5843","","","131","210630","1607","8","Muy baja"
"habitaclia","AG-VALCAM255","Venta","Plurifamiliar","Vivienda lista para entrar a vivir, Que no se te adelanten!! DATE PRISA!!!","","Valencia","Valencia","Campanar","Campanar - La Fe","39.479658026","-0.394232866","0","Profesional","AGES INMOBILIARIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00ef2d07-1e74-4f9f-9563-fd4127f60451G.jpg","https://www.habitaclia.com/i29321000000301","2025-06-21","696362115","agesinmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","1067","3","1","79","255000","3227","8","Moderada"
"Fotocasa","AMP02556","Venta","Unifamiliar","Casa-Chalet en Venta en  Martí Grajales, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4688283892","-0.3337874308","Undefined","Profesional","SERRERIA II","Sí","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/f116c90d-7a20-4dca-8e57-c9a686e2720d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186851337&tti=2","2025-06-20","961284091","serreria2@inmoserreria.com","No","Muy bueno","","No","No contactado","10001","","2","84","250000","2976","9","Muy baja"
"milanuncios","546965262","Venta","Plurifamiliar","Valencia Capital","46023","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4611248034","-0.3483162604","","Profesional","HABITALE San Marcelino","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1b9e202a-5800-4bd8-b5a7-384b85968c90G.jpg","https://www.milanuncios.com/anuncios/r546965262.htm","2025-06-20","961288142","sanmarcelino@habitale.com","No","","","No","No contactado","9427","3","2","120","700000","5833","9","Muy baja"
"milanuncios","546942103","Venta","Plurifamiliar","Valencia Capital","46021","Valencia","Valencia","Algirós","L'Amistat","39.4713599079","-0.3548818631","5","Profesional","AGENCIA MEDITERRANEA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/18f302ae-f9d5-4f64-accb-4b5361d88a77G.jpg","https://www.milanuncios.com/anuncios/r546942103.htm","2025-06-20","962470418","i.agenciamediterranea.5940@inmovilla.com","No","","","No","No contactado","9399","4","2","109","385000","3532","9","Muy baja"
"Fotocasa","00593","Venta","Plurifamiliar","Piso en Venta en  Calle del Arzobispo Olaechea, Sant Marcel.lí","46017","Valencia","Valencia","Jesús","Sant Marcel.lí","39.443292187","-0.388262072","1º","Profesional","JTM DREAMS","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/0ed0191a-3e76-4b1f-b916-b225c33c5ef3?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186848242&tti=2","2025-06-20","962948706","i.jtmdreams.9119@inmovilla.com","No","Excelente","","No","No contactado","4730","3","1","80","235000","2937","5","Muy baja"
"milanuncios","546951518","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4625951756","-0.3430811044","6","Profesional","RK SIRVAL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0481f53d-7072-4290-b80b-b09d5835d8f7G.jpg","https://www.milanuncios.com/anuncios/r546951518.htm","2025-06-20","962644859","mcmartinez@rksirval.es","No","","","No","No contactado","4705","4","1","119","307000","2579","3","Muy baja"
"Fotocasa","PROSPECT-K1j195","Venta","Plurifamiliar","Piso en Venta en Russafa","46006","Valencia","Valencia","L'Eixample","Russafa","39.4636477923","-0.3763651077","1º","Profesional","LA MANZANA INMOBILIARIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/57279248-ce9f-439e-b940-57249e93ab9d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186849176&tti=2","2025-06-20","34662444037","inf@inbox.witei.com","No","Muy bueno","","No","No contactado","5840","3","1","97","420000","4329","9","Muy baja"
"habitaclia","PROSPECT-K1j173","Venta","Unifamiliar","Vivienda en planta baja","","Valencia","Valencia","Extramurs","Arrancapins","39.4665635638","-0.389511925","0","Profesional","LA MANZANA INMOBILIARIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1799d950-e73c-4740-bcc2-7ebabaa3d43dG.jpg","https://www.habitaclia.com/i51754000000039","2025-06-20","662444037","sergi@lamanzanainmobiliaria.com","No","Muy bueno","","No","No contactado","6112","3","3","150","670000","4466","9","Muy baja"
"habitaclia","VV2506041","Venta","Plurifamiliar","Piso en venta en Trinitat, Valencia","","Valencia","Valencia","La Saïdia","Trinitat","39.4832431335","-0.3690718665","0","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/015e14dc-dcbb-4173-b1f9-b76e87d332a9G.jpg","https://www.habitaclia.com/i4737003825307","2025-06-20","623016964","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","233","4","2","162","710000","4382","5","Alta"
"milanuncios","546941836","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Extramurs","La Roqueta","39.4652930999","-0.3820439001","2","Profesional","Engel & Völkers","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/069c9daa-9b4f-45c6-a5ff-b78b0735d5b8G.jpg","https://www.milanuncios.com/anuncios/r546941836.htm","2025-06-20","961287313","Valencia@engelvoelkers.com","No","","","No","No contactado","8990","2","2","89","390000","4382","9","Muy baja"
"habitaclia","00593","Venta","Plurifamiliar","FANTÁSTICO PISO DE 3 DORMITORIOS COMPLETAMENTE REFORMADO...","","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4433048414","-0.3882494176","1","Profesional","JTM DREAMS","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00a79d84-c0ea-43fb-98ff-138c271a3d3aG.jpg","https://www.habitaclia.com/i39387000000539","2025-06-20","633572269","jtmdreams@outlook.com","No","Muy bueno","","No","No contactado","3612","3","1","80","235000","2937","5","Muy baja"
"Fotocasa","I-030CXX-W-030CXX","Venta","Plurifamiliar","Apartamento en Venta en Ciutat Jardí","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4727678923","-0.3418471077","10º","Profesional","Engel & Völkers","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/8de1a06e-65f5-4eb1-9f3a-4e8dec18d4d2?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186850812&tti=2","2025-06-20","961287313","Valencia@engelvoelkers.com","No","","","No","No contactado","1930","3","2","113","350000","3097","9","Moderada"
"Fotocasa","","Venta","Plurifamiliar","Piso en Venta en Trinitat","46001","Valencia","Valencia","La Saïdia","Trinitat","39.4840597923","-0.3690834077","5º","Particular","eli.fiona","No","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/anuncio/2025/06/20/186855504/4667177540.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186855504&tti=1","2025-06-20","646421334","eli.fiona@hotmail.com","No","","","No","No contactado","654","2","1","58","260000","4482","9","Muy alta"
"Fotocasa","46-321520 (T)","Venta","Plurifamiliar","Piso en Venta en La Creu del Grau","46023","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4634495958","-0.345991468","Undefined","Profesional","HABITALE San Marcelino","No","Sí","No","Sí","Sí","Sí","No","No","https://static.fotocasa.es/images/ads/37c8c20c-9f77-42e2-ad0d-e788d70231bc?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186854588&tti=2","2025-06-20","961288142","sanmarcelino@habitale.com","No","","","No","No contactado","7579","3","2","120","700000","5833","9","Muy baja"
"habitaclia","IV-0364","Venta","Plurifamiliar","","","Valencia","Valencia","L'Eixample","Zona Gran Via","39.466934359","-0.366005041","3","Profesional","ILIOS REAL ESTATE","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/086fb09a-8aaa-4b15-a20f-4d31978b851dG.jpg","https://www.habitaclia.com/i21746000000571","2025-06-20","658711503","info@iliosrealestate.com","No","Muy bueno","","No","No contactado","6395","6","3","250","900000","3600","9","Muy baja"
"Fotocasa","03653","Venta","Plurifamiliar","Piso en Venta en Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4638218774","-0.3418544026","6º","Profesional","RK SIRVAL","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/6cf911f9-e2f6-4318-9384-95db51cb9e6a?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186852254&tti=2","2025-06-20","962649948","belenperez@rksirval.es","No","Malo","","No","No contactado","1247","4","1","119","307000","2579","3","Baja"
"Fotocasa","VV2506039","Venta","Plurifamiliar","Piso en Venta en El Botànic","46008","Valencia","Valencia","Extramurs","Zona Botánico","39.4793838923","-0.3839271077","Bajos","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","No","https://static.fotocasa.es/images/ads/c75d6a4d-49bf-4465-9696-6c3a68079545?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186849824&tti=2","2025-06-20","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","7601","3","3","163","800000","4907","9","Muy baja"
"habitaclia","PROSPECT-K1j195","Venta","Plurifamiliar","VENTA DE PISO EN RUZAFA","","Valencia","Valencia","L'Eixample","Russafa","39.461183459","-0.378829441","1","Profesional","LA MANZANA INMOBILIARIA","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/1407fbc1-18e0-4873-b3a0-d84bc8412a97G.jpg","https://www.habitaclia.com/i51754000000045","2025-06-20","662444037","sergi@lamanzanainmobiliaria.com","No","Muy bueno","","No","No contactado","6142","3","1","97","420000","4329","9","Muy baja"
"milanuncios","546957097","Venta","Plurifamiliar","Valencia Capital","46035","Valencia","Valencia","Benimàmet","","39.4977351596","-0.4260508404","1","Profesional","EXPERCASA SAN MARCELINO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/16d882d9-f2f8-443c-9c12-1f9a7a6bbb92G.jpg","https://www.milanuncios.com/anuncios/r546957097.htm","2025-06-20","962470952","valencialallum@expercasa.com","No","","","No","No contactado","4707","1","","39","30000","769","3","Muy baja"
"habitaclia","6268","Venta","Plurifamiliar","CASABELLA INMOBILIARIA vende piso reformado y luminoso junto al parque Marxalenes.","","Valencia","Valencia","La Saïdia","Marxalenes","39.483758485","-0.3848497749","6","Profesional","Casabella","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/017de7a6-9337-4303-be35-8e00a1b32be7G.jpg","https://www.habitaclia.com/i15034000003960","2025-06-20","963.620.964","casabella@inmobiliariacasabella.es","No","Muy bueno","","No","No contactado","5973","3","1","69","255000","3695","9","Muy baja"
"habitaclia","DOCTOR ZAMENHOF","Venta","Plurifamiliar","","","Valencia","Valencia","Extramurs","La Petxina","39.4752425559","-0.3925323441","3","Profesional","PISOS DEL LEVANTE","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/00c96c8e-f22e-4339-9d1d-c45be04eec64G.jpg","https://www.habitaclia.com/i21106000000437","2025-06-20","962069914","pisosdellevante@gmail.com","No","Muy bueno","","No","No contactado","8257","3","2","112","630000","5625","9","Muy baja"
"Fotocasa","VV2506041","Venta","Plurifamiliar","Piso en Venta en Trinitat","46010","Valencia","Valencia","La Saïdia","Trinitat","39.4831165899","-0.3691984101","2º","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","No","https://static.fotocasa.es/images/ads/179ba1fd-9410-4515-8ce6-18e7dbc140d2?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186849702&tti=2","2025-06-20","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","3597","4","2","162","710000","4382","5","Muy baja"
"habitaclia","I-030FYF-W-030FYF","Venta","Plurifamiliar","Preciosa propiedad reformada en el centro de Valencia","","Valencia","Valencia","Extramurs","La Roqueta","39.465153559","-0.382183441","0","Profesional","Engel & Völkers","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/069c9daa-9b4f-45c6-a5ff-b78b0735d5b8G.jpg","https://www.habitaclia.com/i5953003371856","2025-06-20","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","6377","2","2","89","390000","4382","9","Muy baja"
"habitaclia","56693","Venta","Unifamiliar","CM","","Valencia","Valencia","Massarrojos","","39.5393088127","-0.4031972873","0","Profesional","Gestores De Inversiones Inmobiliarias","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0693c638-87c6-4a4d-ad5e-e048231f5c52G.jpg","https://www.habitaclia.com/i45773000006116","2025-06-20","722798804","alejandromarti.gi@gmail.com","No","Muy bueno","","No","No contactado","4128","3","2","250","233000","932","3","Muy baja"
"Fotocasa","PROSPECT-K1j173","Venta","Unifamiliar","Casa-Chalet en Venta en Arrancapins","46008","Valencia","Valencia","Extramurs","Arrancapins","39.4690278971","-0.3870475917","Undefined","Profesional","LA MANZANA INMOBILIARIA","Sí","No","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/99497307-745a-4a09-bde3-a6b652308944?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186849167&tti=2","2025-06-20","34662444037","inf@inbox.witei.com","No","","","No","No contactado","5857","3","3","150","670000","4466","9","Muy baja"
"Fotocasa","56693","Venta","Unifamiliar","Casa-Chalet en Venta en Massarrojos","46112","Valencia","Valencia","Massarrojos","","39.5405853614","-0.4019207386","Undefined","Profesional","Gestores De Inversiones Inmobiliarias","Sí","No","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/6eb1f955-14e0-4ea1-acc0-f03aa871c37c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186850041&tti=2","2025-06-20","962949374","alejandromarti.gi@gmail.com","No","Malo","","No","No contactado","1811","3","2","250","233000","932","3","Baja"
"Fotocasa","489376-S","Venta","Plurifamiliar","Piso en Venta en Barrio de Benimaclet","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4873348152","-0.3649289417","Undefined","Profesional","SUBASTAFÁCIL.COM","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/25817b4c-bb5a-4483-a362-5accf6df8141?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186847817&tti=2","2025-06-20","928196597","portales-inmobiliarios@subastafacil.com","No","","","No","No contactado","2939","","","90","60685","674","9","Moderada"
"habitaclia","I-02ZPOF-W-02ZPOF","Venta","Plurifamiliar","Vivienda luminosa y espaciosa en Arrancapins","","Valencia","Valencia","Extramurs","Arrancapins","39.459578559","-0.385996441","0","Profesional","Engel & Völkers","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/14e0ca7f-abe7-496a-818c-28f40aa274dcG.jpg","https://www.habitaclia.com/i5953003371859","2025-06-20","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","2178","4","2","154","410000","2662","9","Baja"
"habitaclia","BM-AV30","Venta","Plurifamiliar","","","Valencia","Valencia","Benimàmet","","39.4976853127","-0.4261006873","0","Profesional","EXPERCASA SAN MARCELINO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/16d882d9-f2f8-443c-9c12-1f9a7a6bbb92G.jpg","https://www.habitaclia.com/i29387000001175","2025-06-20","960151351","valenciasanmarcelino@expercasa.com","No","Muy bueno","","No","No contactado","783","1","","39","30000","769","3","Moderada"
"habitaclia","AP_010_111","Venta","Plurifamiliar","Piso en venta en Avda. Instituto Obrero, Valencia","","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.4547549559","-0.3601299441","3","Profesional","VIVIRIA SOLUCIONES SL","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/4e8e83b0-b191-4bb6-9ab4-38fbede9a819G.jpg","https://www.habitaclia.com/i31348000002422","2025-06-20","639189359","info@viviria.com","No","Muy bueno","","No","No contactado","6114","3","1","93","320000","3440","9","Muy baja"
"habitaclia","LLOSAN-1570","Venta","Plurifamiliar","Venta  Piso en València Capital. CON ASCENSOR Y PLAZA DE GARAJE","","Valencia","Valencia","Benimàmet","","39.495759559","-0.417580081","3","Profesional","Llosan Asesores","No","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/00118d75-60cc-4dc9-a3ba-5ab3bc3a9632G.jpg","https://www.habitaclia.com/i41809000001492","2025-06-20","658488706","ruben.llorens@llosan.com","No","Muy bueno","","No","No contactado","8056","3","2","160","259000","1618","9","Muy baja"
"Fotocasa","CU1998V","Venta","Plurifamiliar","Piso en Venta en Barrio de Campanar","46015","Valencia","Valencia","Campanar","Campanar - La Fe","39.4774310759","-0.3971092814","A partir del 15º","Profesional","LLAVE MAESTRA RED INMOBILIARIA","Sí","Sí","No","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/643c17b0-e7cc-42e1-9d5d-8f6cdd894894?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186850619&tti=2","2025-06-20","960969539","w237@inmoweb.email","No","","","No","No contactado","9968","4","2","135","460000","3407","9","Muy baja"
"habitaclia","000VEL315.FPV","Venta","Plurifamiliar","REFORMADO, A ESTRENAR! AMPLIO, ALTO Y LUMINOSO CON ASCENSOR Y BALCÓN","","Valencia","Valencia","L'Olivereta","Nou Moles","39.4720540053","-0.4018339372","0","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/003839ca-446e-4470-993d-a2e8f8117a47G.jpg","https://www.habitaclia.com/i8137003998004","2025-06-20","962064191","i.oficina.3716.2@inmovilla.com","No","Muy bueno","","No","No contactado","368","3","2","102","315000","3088","9","Alta"
"habitaclia","PROSPECT-K1j172","Venta","Unifamiliar","Venta vivienda","","Valencia","Valencia","Extramurs","Arrancapins","39.46646863","-0.3895650267","0","Profesional","LA MANZANA INMOBILIARIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/562cc0c7-25e5-43f7-bd50-5e26994b7ae2G.jpg","https://www.habitaclia.com/i51754000000050","2025-06-20","662444037","sergi@lamanzanainmobiliaria.com","No","Muy bueno","","No","No contactado","6001","3","4","229","690000","3013","9","Muy baja"
"milanuncios","546944302","Venta","Unifamiliar","Valencia Capital","46112","Masarrochos","Valencia","Massarrojos","","39.5365218999","-0.4060379001","","Profesional","CAMPOLIVARES","Sí","No","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0132aca8-9c52-4fd0-8166-19795930eaa7G.jpg","https://www.milanuncios.com/anuncios/r546944302.htm","2025-06-20","960967154","i.inmobiliariacampolivares.1166@inmovilla.com","No","","","No","No contactado","6671","4","3","210","480000","2285","9","Muy baja"
"Fotocasa","I-030FYF-W-030FYF","Venta","Plurifamiliar","Apartamento en Venta en La Roqueta","46007","Valencia","Valencia","Extramurs","La Roqueta","39.4676178923","-0.3797191077","2º","Profesional","Engel & Völkers","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/589cb80c-a317-4894-8678-929db1481fb0?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186850435&tti=2","2025-06-20","961287313","Valencia@engelvoelkers.com","No","","","No","No contactado","5765","2","2","89","390000","4382","9","Muy baja"
